id,label
15570,7
15571,6
15572,6
15573,4
15574,7
15575,7
15576,6
15577,1
15578,4
15579,5
15580,6
15581,3
15582,3
15583,7
15584,2
15585,4
15586,2
15587,3
15588,7
15589,1
15590,4
15591,4
15592,1
15593,6
15594,8
15595,7
15596,0
15597,7
15598,7
15599,7
15600,3
15601,8
15602,2
15603,3
15604,0
15605,2
15606,2
15607,1
15608,5
15609,4
15610,3
15611,1
15612,1
15613,6
15614,0
15615,6
15616,2
15617,1
15618,2
15619,7
15620,8
15621,7
15622,2
15623,3
15624,5
15625,3
15626,3
15627,1
15628,3
15629,7
15630,1
15631,1
15632,0
15633,1
15634,8
15635,7
15636,4
15637,5
15638,0
15639,1
15640,0
15641,5
15642,3
15643,1
15644,1
15645,3
15646,3
15647,2
15648,1
15649,3
15650,0
15651,1
15652,3
15653,3
15654,4
15655,3
15656,5
15657,3
15658,7
15659,0
15660,1
15661,1
15662,8
15663,6
15664,1
15665,7
15666,3
15667,1
15668,0
15669,6
15670,7
15671,2
15672,0
15673,5
15674,1
15675,0
15676,6
15677,7
15678,1
15679,6
15680,5
15681,5
15682,6
15683,8
15684,4
15685,8
15686,3
15687,1
15688,2
15689,6
15690,0
15691,6
15692,8
15693,0
15694,3
15695,0
15696,4
15697,0
15698,7
15699,0
15700,0
15701,0
15702,1
15703,0
15704,6
15705,4
15706,1
15707,7
15708,0
15709,7
15710,3
15711,7
15712,7
15713,6
15714,5
15715,1
15716,3
15717,2
15718,1
15719,8
15720,4
15721,2
15722,6
15723,5
15724,1
15725,6
15726,5
15727,6
15728,6
15729,8
15730,5
15731,0
15732,1
15733,7
15734,4
15735,2
15736,7
15737,3
15738,7
15739,2
15740,3
15741,2
15742,2
15743,1
15744,5
15745,7
15746,7
15747,7
15748,0
15749,7
15750,2
15751,7
15752,2
15753,6
15754,1
15755,1
15756,0
15757,2
15758,3
15759,7
15760,4
15761,3
15762,1
15763,1
15764,1
15765,6
15766,2
15767,3
15768,3
15769,7
15770,8
15771,2
15772,3
15773,2
15774,2
15775,3
15776,8
15777,2
15778,6
15779,4
15780,7
15781,1
15782,0
15783,6
15784,2
15785,3
15786,0
15787,8
15788,3
15789,3
15790,0
15791,6
15792,2
15793,4
15794,6
15795,6
15796,7
15797,3
15798,2
15799,4
15800,2
15801,1
15802,8
15803,6
15804,7
15805,3
15806,4
15807,3
15808,2
15809,0
15810,2
15811,3
15812,3
15813,2
15814,6
15815,0
15816,7
15817,0
15818,4
15819,1
15820,4
15821,7
15822,7
15823,2
15824,8
15825,6
15826,6
15827,7
15828,7
15829,0
15830,2
15831,3
15832,2
15833,0
15834,7
15835,2
15836,1
15837,0
15838,4
15839,7
15840,6
15841,7
15842,0
15843,6
15844,1
15845,7
15846,7
15847,7
15848,1
15849,7
15850,1
15851,7
15852,0
15853,4
15854,3
15855,6
15856,3
15857,7
15858,0
15859,4
15860,3
15861,7
15862,5
15863,8
15864,1
15865,8
15866,7
15867,6
15868,4
15869,3
15870,2
15871,7
15872,8
15873,8
15874,7
15875,3
15876,8
15877,8
15878,7
15879,0
15880,7
15881,0
15882,1
15883,7
15884,7
15885,8
15886,5
15887,1
15888,5
15889,4
15890,2
15891,6
15892,7
15893,3
15894,5
15895,6
15896,2
15897,5
15898,8
15899,3
15900,3
15901,3
15902,3
15903,2
15904,3
15905,7
15906,1
15907,3
15908,7
15909,3
15910,8
15911,0
15912,6
15913,6
15914,3
15915,7
15916,6
15917,6
15918,4
15919,3
15920,3
15921,3
15922,6
15923,8
15924,5
15925,0
15926,4
15927,4
15928,8
15929,0
15930,2
15931,3
15932,4
15933,7
15934,3
15935,3
15936,5
15937,1
15938,3
15939,7
15940,6
15941,1
15942,2
15943,2
15944,2
15945,2
15946,2
15947,4
15948,5
15949,1
15950,0
15951,2
15952,2
15953,7
15954,3
15955,3
15956,4
15957,7
15958,7
15959,5
15960,7
15961,7
15962,3
15963,0
15964,1
15965,8
15966,8
15967,0
15968,3
15969,8
15970,4
15971,6
15972,8
15973,3
15974,3
15975,7
15976,7
15977,1
15978,1
15979,5
15980,3
15981,3
15982,6
15983,2
15984,4
15985,7
15986,6
15987,5
15988,1
15989,7
15990,8
15991,1
15992,8
15993,2
15994,7
15995,8
15996,5
15997,7
15998,7
15999,7
16000,3
16001,3
16002,0
16003,8
16004,3
16005,6
16006,5
16007,4
16008,2
16009,1
16010,6
16011,8
16012,2
16013,6
16014,3
16015,4
16016,4
16017,7
16018,8
16019,0
16020,0
16021,6
16022,8
16023,4
16024,8
16025,6
16026,3
16027,0
16028,6
16029,4
16030,3
16031,8
16032,8
16033,8
16034,2
16035,5
16036,0
16037,5
16038,8
16039,3
16040,8
16041,4
16042,0
16043,3
16044,0
16045,6
16046,5
16047,8
16048,7
16049,0
16050,5
16051,7
16052,3
16053,5
16054,8
16055,7
16056,1
16057,3
16058,7
16059,8
16060,2
16061,3
16062,3
16063,2
16064,6
16065,8
16066,1
16067,5
16068,2
16069,0
16070,3
16071,3
16072,2
16073,0
16074,8
16075,3
16076,5
16077,3
16078,2
16079,2
16080,2
16081,4
16082,3
16083,7
16084,0
16085,2
16086,6
16087,5
16088,1
16089,6
16090,0
16091,4
16092,2
16093,7
16094,3
16095,6
16096,3
16097,2
16098,0
16099,6
16100,7
16101,5
16102,8
16103,6
16104,3
16105,7
16106,1
16107,2
16108,2
16109,4
16110,8
16111,8
16112,7
16113,8
16114,2
16115,3
16116,0
16117,7
16118,0
16119,3
16120,8
16121,4
16122,3
16123,3
16124,0
16125,0
16126,1
16127,6
16128,2
16129,7
16130,0
16131,8
16132,7
16133,7
16134,8
16135,6
16136,5
16137,3
16138,3
16139,7
16140,1
16141,4
16142,6
16143,3
16144,6
16145,0
16146,3
16147,3
16148,1
16149,4
16150,0
16151,3
16152,7
16153,7
16154,8
16155,6
16156,5
16157,0
16158,3
16159,1
16160,7
16161,0
16162,3
16163,3
16164,7
16165,7
16166,3
16167,3
16168,1
16169,1
16170,7
16171,6
16172,7
16173,5
16174,1
16175,4
16176,6
16177,6
16178,7
16179,7
16180,3
16181,4
16182,7
16183,7
16184,0
16185,5
16186,4
16187,7
16188,4
16189,6
16190,8
16191,1
16192,4
16193,8
16194,7
16195,2
16196,3
16197,5
16198,3
16199,8
16200,7
16201,6
16202,2
16203,3
16204,1
16205,7
16206,7
16207,8
16208,3
16209,6
16210,4
16211,2
16212,1
16213,0
16214,6
16215,7
16216,4
16217,6
16218,1
16219,3
16220,7
16221,6
16222,5
16223,2
16224,3
16225,3
16226,3
16227,2
16228,8
16229,8
16230,7
16231,0
16232,0
16233,3
16234,7
16235,4
16236,2
16237,7
16238,8
16239,4
16240,5
16241,7
16242,1
16243,2
16244,0
16245,2
16246,3
16247,5
16248,3
16249,2
16250,3
16251,2
16252,1
16253,1
16254,7
16255,3
16256,3
16257,5
16258,8
16259,2
16260,5
16261,1
16262,3
16263,1
16264,1
16265,7
16266,4
16267,3
16268,7
16269,2
16270,7
16271,0
16272,1
16273,6
16274,7
16275,7
16276,4
16277,8
16278,1
16279,5
16280,5
16281,2
16282,7
16283,6
16284,8
16285,6
16286,3
16287,3
16288,1
16289,8
16290,3
16291,0
16292,2
16293,5
16294,4
16295,1
16296,3
16297,7
16298,2
16299,7
16300,0
16301,3
16302,0
16303,7
16304,5
16305,0
16306,1
16307,2
16308,5
16309,2
16310,8
16311,7
16312,0
16313,7
16314,5
16315,8
16316,7
16317,5
16318,3
16319,0
16320,3
16321,7
16322,7
16323,7
16324,1
16325,4
16326,2
16327,5
16328,3
16329,3
16330,3
16331,7
16332,1
16333,4
16334,8
16335,8
16336,5
16337,3
16338,3
16339,7
16340,7
16341,5
16342,6
16343,5
16344,0
16345,4
16346,8
16347,7
16348,3
16349,1
16350,4
16351,5
16352,5
16353,2
16354,3
16355,2
16356,5
16357,8
16358,6
16359,8
16360,1
16361,0
16362,0
16363,8
16364,5
16365,4
16366,1
16367,6
16368,0
16369,8
16370,7
16371,3
16372,2
16373,1
16374,4
16375,1
16376,2
16377,0
16378,1
16379,4
16380,0
16381,6
16382,7
16383,7
16384,5
16385,4
16386,4
16387,5
16388,1
16389,3
16390,0
16391,3
16392,6
16393,3
16394,7
16395,3
16396,4
16397,2
16398,7
16399,7
16400,0
16401,8
16402,5
16403,3
16404,7
16405,4
16406,7
16407,6
16408,1
16409,3
16410,3
16411,1
16412,3
16413,1
16414,8
16415,5
16416,8
16417,3
16418,3
16419,3
16420,3
16421,8
16422,4
16423,6
16424,2
16425,7
16426,4
16427,3
16428,2
16429,7
16430,5
16431,2
16432,3
16433,7
16434,2
16435,7
16436,7
16437,8
16438,5
16439,7
16440,3
16441,1
16442,0
16443,0
16444,3
16445,0
16446,4
16447,0
16448,4
16449,3
16450,0
16451,4
16452,7
16453,2
16454,7
16455,7
16456,0
16457,3
16458,2
16459,8
16460,1
16461,7
16462,7
16463,6
16464,0
16465,6
16466,1
16467,8
16468,7
16469,2
16470,2
16471,8
16472,8
16473,2
16474,5
16475,5
16476,2
16477,4
16478,4
16479,7
16480,2
16481,3
16482,3
16483,3
16484,2
16485,8
16486,4
16487,4
16488,2
16489,8
16490,7
16491,8
16492,6
16493,5
16494,0
16495,7
16496,0
16497,5
16498,7
16499,2
16500,5
16501,1
16502,1
16503,3
16504,3
16505,3
16506,7
16507,6
16508,5
16509,6
16510,3
16511,4
16512,5
16513,6
16514,2
16515,7
16516,3
16517,4
16518,7
16519,3
16520,0
16521,4
16522,4
16523,7
16524,6
16525,4
16526,2
16527,5
16528,7
16529,6
16530,0
16531,4
16532,8
16533,5
16534,6
16535,6
16536,1
16537,7
16538,7
16539,2
16540,7
16541,8
16542,2
16543,7
16544,7
16545,5
16546,7
16547,6
16548,6
16549,4
16550,0
16551,6
16552,1
16553,2
16554,8
16555,7
16556,5
16557,5
16558,4
16559,8
16560,7
16561,3
16562,0
16563,3
16564,6
16565,1
16566,1
16567,2
16568,8
16569,7
16570,7
16571,8
16572,6
16573,0
16574,7
16575,4
16576,0
16577,3
16578,3
16579,4
16580,0
16581,8
16582,5
16583,7
16584,8
16585,8
16586,0
16587,5
16588,4
16589,5
16590,5
16591,7
16592,3
16593,7
16594,7
16595,0
16596,4
16597,1
16598,6
16599,3
16600,5
16601,7
16602,1
16603,7
16604,5
16605,0
16606,5
16607,3
16608,6
16609,6
16610,7
16611,0
16612,8
16613,6
16614,7
16615,1
16616,0
16617,8
16618,8
16619,0
16620,0
16621,7
16622,7
16623,7
16624,3
16625,4
16626,7
16627,3
16628,7
16629,0
16630,1
16631,2
16632,4
16633,8
16634,7
16635,2
16636,6
16637,4
16638,4
16639,5
16640,5
16641,7
16642,4
16643,3
16644,3
16645,6
16646,6
16647,5
16648,6
16649,5
16650,6
16651,7
16652,4
16653,7
16654,5
16655,7
16656,3
16657,3
16658,1
16659,7
16660,0
16661,2
16662,1
16663,4
16664,0
16665,6
16666,4
16667,0
16668,4
16669,4
16670,5
16671,7
16672,3
16673,7
16674,6
16675,2
16676,0
16677,0
16678,0
16679,5
16680,6
16681,6
16682,0
16683,1
16684,3
16685,4
16686,5
16687,7
16688,7
16689,1
16690,3
16691,0
16692,5
16693,1
16694,1
16695,7
16696,7
16697,7
16698,6
16699,3
16700,1
16701,1
16702,3
16703,5
16704,4
16705,0
16706,8
16707,4
16708,1
16709,6
16710,0
16711,4
16712,2
16713,6
16714,7
16715,0
16716,3
16717,4
16718,7
16719,4
16720,3
16721,7
16722,4
16723,8
16724,7
16725,7
16726,8
16727,8
16728,4
16729,2
16730,3
16731,0
16732,4
16733,4
16734,2
16735,5
16736,5
16737,3
16738,5
16739,7
16740,8
16741,6
16742,1
16743,0
16744,6
16745,2
16746,3
16747,7
16748,2
16749,2
16750,1
16751,4
16752,4
16753,8
16754,4
16755,6
16756,0
16757,8
16758,3
16759,7
16760,4
16761,4
16762,2
16763,3
16764,8
16765,5
16766,7
16767,7
16768,7
16769,4
16770,7
16771,7
16772,0
16773,3
16774,4
16775,6
16776,5
16777,2
16778,1
16779,6
16780,7
16781,6
16782,7
16783,1
16784,0
16785,6
16786,8
16787,3
16788,2
16789,7
16790,0
16791,5
16792,5
16793,3
16794,1
16795,2
16796,1
16797,2
16798,6
16799,8
16800,5
16801,4
16802,8
16803,8
16804,7
16805,7
16806,7
16807,4
16808,0
16809,8
16810,5
16811,2
16812,1
16813,7
16814,7
16815,8
16816,3
16817,3
16818,4
16819,8
16820,7
16821,0
16822,6
16823,7
16824,4
16825,2
16826,4
16827,7
16828,7
16829,8
16830,3
16831,8
16832,0
16833,4
16834,4
16835,0
16836,8
16837,7
16838,8
16839,3
16840,6
16841,7
16842,7
16843,7
16844,3
16845,7
16846,7
16847,8
16848,7
16849,0
16850,1
16851,6
16852,2
16853,1
16854,2
16855,3
16856,5
16857,7
16858,2
16859,3
16860,2
16861,6
16862,7
16863,7
16864,6
16865,7
16866,0
16867,2
16868,0
16869,4
16870,0
16871,0
16872,2
16873,3
16874,7
16875,7
16876,3
16877,2
16878,4
16879,6
16880,3
16881,0
16882,2
16883,7
16884,0
16885,2
16886,8
16887,3
16888,1
16889,0
16890,1
16891,7
16892,8
16893,3
16894,3
16895,3
16896,4
16897,8
16898,3
16899,0
16900,7
16901,3
16902,2
16903,3
16904,1
16905,8
16906,6
16907,6
16908,7
16909,7
16910,4
16911,2
16912,7
16913,3
16914,3
16915,7
16916,6
16917,3
16918,3
16919,4
16920,6
16921,6
16922,4
16923,7
16924,3
16925,4
16926,2
16927,7
16928,8
16929,8
16930,1
16931,4
16932,0
16933,6
16934,1
16935,5
16936,2
16937,2
16938,3
16939,6
16940,6
16941,5
16942,2
16943,1
16944,1
16945,4
16946,8
16947,8
16948,6
16949,3
16950,0
16951,3
16952,7
16953,7
16954,1
16955,7
16956,7
16957,1
16958,6
16959,6
16960,4
16961,2
16962,3
16963,3
16964,3
16965,3
16966,3
16967,3
16968,1
16969,4
16970,5
16971,3
16972,1
16973,6
16974,4
16975,8
16976,2
16977,3
16978,3
16979,7
16980,1
16981,1
16982,5
16983,7
16984,5
16985,7
16986,3
16987,1
16988,0
16989,3
16990,7
16991,6
16992,8
16993,4
16994,2
16995,5
16996,7
16997,7
16998,8
16999,6
17000,6
17001,8
17002,2
17003,8
17004,3
17005,2
17006,4
17007,3
17008,1
17009,4
17010,8
17011,7
17012,8
17013,3
17014,1
17015,6
17016,2
17017,8
17018,5
17019,3
17020,7
17021,1
17022,7
17023,0
17024,6
17025,5
17026,1
17027,3
17028,8
17029,5
17030,0
17031,3
17032,2
17033,4
17034,8
17035,7
17036,8
17037,5
17038,7
17039,6
17040,0
17041,1
17042,6
17043,1
17044,6
17045,6
17046,3
17047,0
17048,0
17049,0
17050,8
17051,5
17052,6
17053,1
17054,5
17055,1
17056,1
17057,3
17058,4
17059,2
17060,5
17061,3
17062,7
17063,6
17064,7
17065,0
17066,0
17067,6
17068,2
17069,2
17070,6
17071,3
17072,6
17073,6
17074,1
17075,8
17076,6
17077,7
17078,3
17079,5
17080,1
17081,0
17082,8
17083,3
17084,2
17085,2
17086,2
17087,3
17088,1
17089,3
17090,7
17091,3
17092,2
17093,0
17094,6
17095,6
17096,2
17097,7
17098,3
17099,6
17100,4
17101,2
17102,3
17103,3
17104,5
17105,8
17106,1
17107,0
17108,0
17109,2
17110,5
17111,4
17112,2
17113,0
17114,5
17115,4
17116,0
17117,3
17118,2
17119,1
17120,1
17121,4
17122,0
17123,4
17124,1
17125,1
17126,5
17127,3
17128,8
17129,6
17130,6
17131,6
17132,6
17133,3
17134,3
17135,6
17136,5
17137,5
17138,2
17139,2
17140,3
17141,4
17142,3
17143,3
17144,6
17145,6
17146,7
17147,2
17148,7
17149,7
17150,5
17151,2
17152,3
17153,5
17154,1
17155,2
17156,1
17157,8
17158,7
17159,3
17160,6
17161,7
17162,7
17163,1
17164,6
17165,4
17166,2
17167,4
17168,0
17169,2
17170,1
17171,4
17172,6
17173,7
17174,4
17175,8
17176,2
17177,3
17178,7
17179,3
17180,1
17181,7
17182,0
17183,8
17184,4
17185,8
17186,4
17187,7
17188,1
17189,7
17190,2
17191,8
17192,0
17193,4
17194,8
17195,1
17196,7
17197,2
17198,2
17199,8
17200,7
17201,0
17202,5
17203,1
17204,3
17205,0
17206,5
17207,4
17208,8
17209,4
17210,5
17211,5
17212,5
17213,4
17214,1
17215,4
17216,1
17217,3
17218,4
17219,3
17220,4
17221,6
17222,3
17223,1
17224,6
17225,8
17226,7
17227,3
17228,7
17229,2
17230,3
17231,7
17232,3
17233,0
17234,3
17235,8
17236,1
17237,3
17238,3
17239,3
17240,5
17241,7
17242,7
17243,8
17244,1
17245,8
17246,0
17247,3
17248,7
17249,7
17250,3
17251,7
17252,8
17253,5
17254,3
17255,6
17256,4
17257,4
17258,3
17259,4
17260,6
17261,7
17262,4
17263,8
17264,6
17265,4
17266,2
17267,8
17268,5
17269,1
17270,1
17271,8
17272,0
17273,8
17274,3
17275,0
17276,2
17277,4
17278,6
17279,4
17280,5
17281,7
17282,6
17283,4
17284,3
17285,2
17286,1
17287,6
17288,4
17289,7
17290,2
17291,3
17292,4
17293,7
17294,3
17295,7
17296,3
17297,1
17298,0
17299,3
17300,7
17301,3
17302,2
17303,8
17304,0
17305,7
17306,5
17307,3
17308,7
17309,3
17310,2
17311,8
17312,2
17313,4
17314,5
17315,0
17316,1
17317,8
17318,4
17319,6
17320,4
17321,2
17322,2
17323,1
17324,0
17325,7
17326,6
17327,3
17328,3
17329,3
17330,6
17331,8
17332,1
17333,3
17334,3
17335,3
17336,0
17337,6
17338,4
17339,7
17340,3
17341,4
17342,1
17343,0
17344,6
17345,7
17346,7
17347,2
17348,6
17349,7
17350,6
17351,3
17352,7
17353,6
17354,5
17355,3
17356,2
17357,7
17358,0
17359,0
17360,2
17361,7
17362,0
17363,4
17364,1
17365,3
17366,7
17367,2
17368,4
17369,0
17370,0
17371,1
17372,6
17373,4
17374,5
17375,3
17376,0
17377,6
17378,5
17379,3
17380,6
17381,1
17382,1
17383,4
17384,7
17385,7
17386,1
17387,5
17388,2
17389,7
17390,3
17391,8
17392,7
17393,3
17394,8
17395,8
17396,8
17397,7
17398,6
17399,4
17400,5
17401,7
17402,7
17403,2
17404,5
17405,3
17406,5
17407,7
17408,5
17409,1
17410,2
17411,6
17412,7
17413,6
17414,3
17415,8
17416,6
17417,0
17418,3
17419,7
17420,8
17421,6
17422,1
17423,3
17424,2
17425,8
17426,0
17427,8
17428,3
17429,7
17430,4
17431,7
17432,7
17433,0
17434,1
17435,3
17436,8
17437,2
17438,7
17439,1
17440,7
17441,4
17442,4
17443,2
17444,5
17445,7
17446,1
17447,4
17448,0
17449,3
17450,2
17451,8
17452,1
17453,0
17454,7
17455,3
17456,7
17457,1
17458,7
17459,7
17460,5
17461,3
17462,0
17463,6
17464,7
17465,2
17466,3
17467,7
17468,4
17469,0
17470,3
17471,4
17472,5
17473,7
17474,3
17475,2
17476,8
17477,5
17478,2
17479,2
17480,7
17481,3
17482,2
17483,1
17484,5
17485,1
17486,3
17487,1
17488,5
17489,5
17490,5
17491,3
17492,3
17493,1
17494,4
17495,2
17496,4
17497,3
17498,7
17499,1
17500,3
17501,3
17502,6
17503,2
17504,7
17505,8
17506,4
17507,6
17508,6
17509,3
17510,1
17511,3
17512,1
17513,3
17514,7
17515,1
17516,4
17517,3
17518,8
17519,2
17520,3
17521,4
17522,0
17523,3
17524,0
17525,6
17526,4
17527,6
17528,3
17529,0
17530,1
17531,7
17532,0
17533,3
17534,8
17535,2
17536,5
17537,6
17538,1
17539,1
17540,0
17541,0
17542,7
17543,6
17544,2
17545,3
17546,7
17547,5
17548,0
17549,0
17550,3
17551,0
17552,1
17553,2
17554,7
17555,0
17556,6
17557,4
17558,3
17559,8
17560,8
17561,7
17562,8
17563,4
17564,2
17565,7
17566,5
17567,6
17568,6
17569,4
17570,7
17571,3
17572,3
17573,7
17574,7
17575,1
17576,8
17577,7
17578,0
17579,2
17580,5
17581,2
17582,6
17583,3
17584,3
17585,6
17586,8
17587,0
17588,3
17589,7
17590,4
17591,0
17592,3
17593,8
17594,4
17595,7
17596,3
17597,8
17598,3
17599,2
17600,8
17601,7
17602,2
17603,1
17604,7
17605,5
17606,6
17607,3
17608,7
17609,1
17610,8
17611,8
17612,2
17613,8
17614,5
17615,3
17616,0
17617,0
17618,6
17619,6
17620,7
17621,5
17622,4
17623,1
17624,0
17625,8
17626,2
17627,6
17628,7
17629,3
17630,2
17631,3
17632,5
17633,3
17634,1
17635,0
17636,0
17637,7
17638,3
17639,0
17640,5
17641,1
17642,0
17643,4
17644,6
17645,8
17646,1
17647,3
17648,3
17649,3
17650,2
17651,8
17652,2
17653,4
17654,6
17655,5
17656,0
17657,0
17658,5
17659,5
17660,0
17661,0
17662,2
17663,3
17664,5
17665,4
17666,3
17667,1
17668,6
17669,0
17670,1
17671,3
17672,4
17673,8
17674,1
17675,1
17676,6
17677,3
17678,7
17679,5
17680,1
17681,5
17682,8
17683,4
17684,2
17685,5
17686,0
17687,6
17688,3
17689,1
17690,5
17691,3
17692,6
17693,3
17694,7
17695,4
17696,6
17697,4
17698,7
17699,0
17700,6
17701,4
17702,2
17703,3
17704,1
17705,7
17706,5
17707,2
17708,4
17709,7
17710,0
17711,1
17712,8
17713,4
17714,3
17715,1
17716,7
17717,8
17718,0
17719,7
17720,5
17721,0
17722,0
17723,0
17724,7
17725,8
17726,5
17727,8
17728,7
17729,1
17730,2
17731,8
17732,2
17733,8
17734,8
17735,3
17736,1
17737,2
17738,5
17739,2
17740,4
17741,7
17742,2
17743,4
17744,5
17745,2
17746,3
17747,3
17748,7
17749,7
17750,0
17751,2
17752,7
17753,5
17754,3
17755,8
17756,8
17757,7
17758,4
17759,8
17760,3
17761,7
17762,6
17763,4
17764,8
17765,7
17766,3
17767,0
17768,3
17769,1
17770,3
17771,6
17772,1
17773,1
17774,3
17775,8
17776,7
17777,5
17778,7
17779,5
17780,7
17781,5
17782,0
17783,5
17784,1
17785,7
17786,3
17787,7
17788,2
17789,3
17790,3
17791,6
17792,6
17793,4
17794,8
17795,1
17796,8
17797,5
17798,7
17799,5
17800,8
17801,3
17802,5
17803,0
17804,4
17805,0
17806,3
17807,8
17808,7
17809,7
17810,4
17811,7
17812,4
17813,2
17814,7
17815,3
17816,8
17817,6
17818,7
17819,0
17820,7
17821,7
17822,4
17823,6
17824,0
17825,8
17826,7
17827,6
17828,7
17829,2
17830,6
17831,3
17832,4
17833,8
17834,1
17835,2
17836,0
17837,6
17838,0
17839,1
17840,1
17841,2
17842,4
17843,8
17844,0
17845,7
17846,5
17847,3
17848,6
17849,1
17850,0
17851,3
17852,2
17853,1
17854,1
17855,0
17856,0
17857,7
17858,5
17859,2
17860,5
17861,2
17862,5
17863,7
17864,8
17865,3
17866,8
17867,7
17868,2
17869,1
17870,5
17871,8
17872,0
17873,3
17874,6
17875,8
17876,8
17877,2
17878,0
17879,6
17880,3
17881,3
17882,7
17883,0
17884,7
17885,7
17886,2
17887,3
17888,8
17889,6
17890,5
17891,6
17892,5
17893,8
17894,6
17895,5
17896,8
17897,0
17898,1
17899,7
17900,8
17901,8
17902,7
17903,5
17904,1
17905,2
17906,6
17907,0
17908,3
17909,8
17910,5
17911,8
17912,7
17913,5
17914,3
17915,2
17916,1
17917,2
17918,0
17919,4
17920,2
17921,2
17922,8
17923,6
17924,7
17925,0
17926,0
17927,5
17928,7
17929,3
17930,1
17931,3
17932,6
17933,4
17934,8
17935,3
17936,0
17937,0
17938,7
17939,8
17940,3
17941,4
17942,2
17943,3
17944,5
17945,8
17946,6
17947,8
17948,7
17949,7
17950,3
17951,5
17952,6
17953,6
17954,7
17955,7
17956,5
17957,2
17958,3
17959,8
17960,2
17961,1
17962,7
17963,1
17964,3
17965,4
17966,0
17967,7
17968,7
17969,3
17970,4
17971,7
17972,5
17973,8
17974,7
17975,7
17976,2
17977,7
17978,5
17979,2
17980,3
17981,6
17982,1
17983,2
17984,3
17985,6
17986,7
17987,1
17988,0
17989,0
17990,1
17991,3
17992,6
17993,7
17994,8
17995,7
17996,7
17997,5
17998,3
17999,8
18000,5
18001,3
18002,2
18003,8
18004,1
18005,8
18006,8
18007,0
18008,3
18009,1
18010,8
18011,5
18012,4
18013,2
18014,0
18015,3
18016,3
18017,4
18018,4
18019,1
18020,4
18021,7
18022,2
18023,7
18024,8
18025,7
18026,5
18027,5
18028,4
18029,4
18030,7
18031,7
18032,3
18033,1
18034,3
18035,8
18036,3
18037,7
18038,6
18039,3
18040,4
18041,7
18042,4
18043,5
18044,6
18045,3
18046,7
18047,8
18048,0
18049,4
18050,1
18051,8
18052,8
18053,7
18054,1
18055,3
18056,1
18057,7
18058,8
18059,8
18060,0
18061,5
18062,8
18063,6
18064,5
18065,8
18066,7
18067,2
18068,2
18069,6
18070,5
18071,6
18072,8
18073,3
18074,7
18075,0
18076,0
18077,1
18078,3
18079,7
18080,2
18081,6
18082,8
18083,4
18084,2
18085,3
18086,7
18087,6
18088,2
18089,3
18090,8
18091,0
18092,8
18093,8
18094,4
18095,2
18096,7
18097,0
18098,6
18099,1
18100,3
18101,7
18102,7
18103,5
18104,1
18105,7
18106,7
18107,4
18108,8
18109,0
18110,7
18111,1
18112,6
18113,7
18114,0
18115,8
18116,1
18117,2
18118,6
18119,0
18120,8
18121,1
18122,8
18123,3
18124,3
18125,0
18126,8
18127,0
18128,4
18129,7
18130,3
18131,7
18132,0
18133,7
18134,6
18135,4
18136,5
18137,8
18138,6
18139,7
18140,6
18141,7
18142,5
18143,7
18144,1
18145,4
18146,3
18147,7
18148,0
18149,7
18150,6
18151,2
18152,5
18153,1
18154,0
18155,4
18156,8
18157,2
18158,6
18159,3
18160,2
18161,0
18162,6
18163,1
18164,3
18165,1
18166,8
18167,6
18168,5
18169,1
18170,0
18171,2
18172,0
18173,3
18174,8
18175,4
18176,2
18177,7
18178,8
18179,7
18180,2
18181,5
18182,5
18183,2
18184,7
18185,1
18186,6
18187,1
18188,3
18189,1
18190,6
18191,0
18192,3
18193,8
18194,8
18195,3
18196,7
18197,6
18198,0
18199,2
18200,1
18201,1
18202,7
18203,0
18204,8
18205,6
18206,4
18207,4
18208,3
18209,3
18210,6
18211,8
18212,7
18213,2
18214,6
18215,7
18216,5
18217,7
18218,5
18219,6
18220,7
18221,5
18222,6
18223,4
18224,7
18225,3
18226,7
18227,3
18228,6
18229,3
18230,1
18231,5
18232,5
18233,2
18234,2
18235,7
18236,1
18237,0
18238,8
18239,3
18240,3
18241,0
18242,8
18243,8
18244,2
18245,0
18246,7
18247,8
18248,1
18249,3
18250,5
18251,0
18252,3
18253,0
18254,3
18255,3
18256,7
18257,6
18258,8
18259,5
18260,6
18261,1
18262,5
18263,2
18264,2
18265,0
18266,6
18267,2
18268,3
18269,4
18270,8
18271,8
18272,4
18273,7
18274,7
18275,1
18276,2
18277,2
18278,7
18279,7
18280,5
18281,0
18282,6
18283,4
18284,6
18285,4
18286,3
18287,1
18288,5
18289,4
18290,7
18291,6
18292,7
18293,3
18294,8
18295,5
18296,0
18297,1
18298,1
18299,1
18300,3
18301,7
18302,2
18303,0
18304,1
18305,5
18306,3
18307,3
18308,7
18309,2
18310,5
18311,4
18312,0
18313,6
18314,0
18315,5
18316,7
18317,8
18318,7
18319,7
18320,2
18321,3
18322,8
18323,3
18324,3
18325,3
18326,2
18327,1
18328,0
18329,7
18330,3
18331,8
18332,8
18333,6
18334,6
18335,1
18336,5
18337,2
18338,7
18339,4
18340,7
18341,0
18342,2
18343,3
18344,8
18345,7
18346,3
18347,7
18348,1
18349,2
18350,1
18351,3
18352,2
18353,7
18354,3
18355,1
18356,4
18357,8
18358,4
18359,0
18360,7
18361,1
18362,7
18363,7
18364,3
18365,4
18366,4
18367,7
18368,6
